loc,language,title,keywords,date,time
https://www.tio.ch/dal-mondo/attualita/1711517/mail-gruppo-harry-principe-processo,it,Harry potrà portare il gruppo Mail a processo,"gruppo,principe,crociata,mail,processo,intrusioni,harry,privacy,tabloid britannici,tempo",2023-11-10,11:40:00
https://www.tio.ch/ticino/attualita/1711515/abbattimento-ticino-lupo-proattivo-chiede,it,"Abbattimento proattivo del lupo, c'è chi si mobilita: «E il Ticino cosa fa?»","ticino,proattivo,lupo,abbattimento,ticino cosa,abbattimento proattivo,chiede,interpellanza,genini,sem genini",2023-11-10,12:00:00
https://www.tio.ch/svizzera/attualita/1711520/cura-assistenza-case-lucro-scopo-svizzera-anziani,it,Assistenza e cura degli anziani sempre più private in Svizzera,"svizzera,lucro,anziani,assistenza,case,scopo,cura,anziani sempre,riposo,personale",2023-11-10,12:07:00
https://www.tio.ch/svizzera/cronaca/1711519/allarme-bomba-evacuato-il-tribunale-cantonale-di-zurigo,it,Allarme bomba: evacuato il tribunale cantonale di Zurigo,"allarme,zurigo,allarme bomba,evacuato,bomba,stato,tribunale cantonale,tribunale,polizia,arrestato",2023-11-10,12:11:00
https://www.tio.ch/ticino/attualita/1711523/associazione-monte-lema-amici-presidente,it,Il Monte Lema ha dei nuovi Amici,"monte lema,amici,lema,associazione,monte,presidente,ottobre,sera,miglieglia,signor",2023-11-10,12:29:00
https://www.tio.ch/svizzera/politica/1711526/giovani-queer-e-suicidi-situazione-da-approfondire,it,"Giovani queer e suicidi, «situazione da approfondire»","giovani queer,situazione,giovani,queer,csec-n,dati,petizione inoltrata durante,dato seguito,inoltrata,sessione",2023-11-10,12:43:00
https://www.tio.ch/economia/svizzera/1711529/pellet-prezzo-comunque-ucraina-guerra,it,Il prezzo del pellet si è stabilizzato ma rimane comunque alto,"svizzera,pellet,prezzo,comunque,ucraina,guerra,franchi,prezzo pellet,mercato,produzione",2023-11-10,12:44:00
https://www.tio.ch/svizzera/cronaca/1711528/auto-serpente-metri-pitone-zugo,it,Controllano l'auto e trovano un serpente di 2 metri e mezzo,"serpente,metri,auto,pitone,zugo,polistirolo,scatola,anni,agenti,scatola polistirolo",2023-11-10,13:03:00
https://www.tio.ch/ticino/cronaca/1711536/scontro-tra-un-auto-e-una-moto-a-magliaso,it,Scontro tra un'auto e una moto a Magliaso,"magliaso,incidente,pomeriggio,euro service,benzinaio euro,benzinaio euro service,benzinaio,via cantonale,pressi,avvenuto",2023-11-10,13:18:00
https://www.tio.ch/svizzera/attualita/1711525/telelavoro-dei-frontalieri-c-e-l-accordo-tra-roma-e-berna,it,Telelavoro dei frontalieri: c'è l'accordo tra Roma e Berna,"accordo,telelavoro,svizzera,berna,roma,frontalieri,status impositivo,status,keller-sutter,lavoratori",2023-11-10,13:20:00
https://www.tio.ch/svizzera/attualita/1711537/mettete-un-limite-ai-salari-dei-manager-lo-chiede-8-svizzeri-su-10,it,«Mettete un limite ai salari dei manager». Lo chiede 8 svizzeri su 10,"limite,manager,salari,stipendi,tetto,franchi,berna,sostenibilità,hcm,salari manager",2023-11-10,13:24:00
https://www.tio.ch/aziende-ticinesi-informano/1711459/lidl-colonnine-di-ricarica-a-pagamento-abbiamo-tenuto-duro,it,"Lidl, colonnine di ricarica a pagamento: «Abbiamo tenuto duro»","lidl,energia green,automobili elettriche,colonnine di ricarica",2023-11-10,13:25:00
https://www.tio.ch/agenda/spettacoli/1711545/show-disney-lugano-musical-princess,it,I più grandi successi Disney sbarcano a Lugano con un concerto,"lugano,show,disney,princess party show,princess,party,festa,princess party,party show,canzoni",2023-11-10,13:51:00
https://www.tio.ch/ticino/attualita/1711544/riforma-incontri-avs-due-novembre,it,Due incontri per scoprire la riforma AVS 21,"avs,riforma avs,due,avs 21,riforma avs 21,ias,due incontri,riforma,incontri,novembre",2023-11-10,13:52:00
https://www.tio.ch/sport/calcio/1711539/messi-prima-lo-bacio-e-poi-lo-prendo-a-calci,it,«Messi? Prima lo bacio e poi lo prendo a calci»,"calci,messi,francese,felipe melo,melo,felipe,janeiro,premio,calcio,pallone",2023-11-10,14:03:00
https://www.tio.ch/dal-mondo/cronaca/1711549/lettere-minatorie-in-cinque-uffici-elettorali,it,Lettere minatorie in cinque uffici elettorali,"uffici elettorali,uffici,lettere,cinque,fentanyl,stati,alcune,contenevano,fbi,migliaia",2023-11-10,14:04:00
https://www.tio.ch/ticino/attualita/1711556/i-cinquecentotrentacinque-giovani-alla-scoperta-di-un-orizzonte-professionale,it,I cinquecentotrentacinque giovani alla scoperta di un orizzonte professionale,"scoperta,cinquecentotrentacinque,giornata nuovo,giornata nuovo futuro,nuovo futuro,giornata,futuro,giovani,nuovo,progetti",2023-11-10,14:29:00
https://www.tio.ch/svizzera/attualita/1711564/caso-nzoy-pesanti-critiche-al-ministero-pubblico,it,"Caso Nzoy, pesanti critiche al Ministero pubblico","nzoy,caso nzoy,vaud,omicidio,stato,caso,ministero,ministero pubblico,agosto,37enne",2023-11-10,14:31:00
https://www.tio.ch/svizzera/attualita/1711496/paese-svizzera-inventori-mondo-ginevra,it,"Svizzera, terra di creativi e inventori: «Il Paese più innovativo al mondo nel 2023»","svizzera,inventori,paese,mondo,ginevra,proprietà intellettuale,organizzazione mondiale,sede,ompi,proprietà",2023-11-10,14:33:00
https://www.tio.ch/ticino/attualita/1711565/prima-pietra-della-nuova-scuola-dell-infanzia-ed-elementare-a-vernate,it,Prima pietra della nuova scuola dell’infanzia ed elementare a Vernate,"prima pietra,nuova scuola,vernate,pietra,infanzia,scuola,due,neggio,scuola elementare,progetto",2023-11-10,14:35:00
https://www.tio.ch/ticino/attualita/1711570/uscita-giornico-ccvp-segnaletica-svincolo-a2,it,"Svincolo A2 di Giornico, cambia la segnaletica","a2,ustra,uscita,ccvp,giornico,segnaletica,svincolo,riscontrati,disagi,corsia",2023-11-10,14:39:00
https://www.tio.ch/svizzera/politica/1711576/i-verdi-lanciano-gerhard-andrey-per-il-consiglio-federale,it,I Verdi lanciano Gerhard Andrey per il Consiglio federale,"verdi,candidatura,andrey,gerhard andrey,consiglio,consiglio federale,gerhard,federale,nazionale,gruppo",2023-11-10,14:42:00
https://www.tio.ch/ticino/attualita/1711571/irmgard-cariola-e-la-carica-dei-101,it,Irmgard Cariola e la carica dei 101,"irmgard,cariola,irmgard cariola,novembre,traguardo,locarno,signora,vita,anni,ultracentenaria",2023-11-10,14:47:00
https://www.tio.ch/svizzera/cronaca/1711581/abusava-della-figlia-condannato-a-15-anni-di-carcere,it,"Abusava della figlia, condannato a 15 anni di carcere","figlia,condannato,anni,abusi,descritto,giovane,vaud,corte,malato possessivo,uomo malato",2023-11-10,14:51:00
https://www.tio.ch/speciali/-iodomani/1711580/da-sempre-una-vera-passione-per-il-verde,it,Da sempre una vera passione per il verde,"swissskills,paesaggista,giardiniere,ulrich,campione,lavoro,matteo,matteo ulrich,giardiniere paesaggista,campionati",2023-11-10,14:54:00
https://www.tio.ch/svizzera/attualita/1711586/swiss-compagnia-terra-aumento-trattative-sev-gata-sindacati-salari-interrotte,it,"Swiss: sindacati, interrotte trattative salariali per il personale terra","sev-gata,compagnia aerea,compagnia,swiss,terra,salari,interrotte,aumento,trattative salariali,trattative",2023-11-10,15:11:00
https://www.tio.ch/people/people/1711592/jared-leto-ha-scalato-l-empire-state-building,it,Jared Leto ha scalato l'Empire State Building,"state,leto,jared,jared leto,building,empire state building,scalato,empire state,state building,band",2023-11-10,15:28:00
https://www.tio.ch/ticino/attualita/1711546/ci-saranno-un-bel-po-di-radar-nel-sottoceneri,it,Ci saranno un bel po' di radar nel Sottoceneri,"radar,sottoceneri,velocità,controlli,cantone,settimana,lista,strade,rilevamenti,bellinzona",2023-11-10,16:20:00
https://www.tio.ch/ticino/cronaca/1711609/massagno-gottardo-incidente-via-persona,it,Incidente in Via San Gottardo a Massagno,"via san gottardo,via san,massagno,via,incidente,san gottardo,gottardo,persona,stata soccorsa,verde lugano",2023-11-10,16:24:00
https://www.tio.ch/svizzera/cronaca/1711611/precipita-dal-balcone-e-muore-fermati-ancora-due-uomini,it,Precipita dal balcone e muore: fermati (ancora) due uomini,"due,uomini,fermati,due uomini,berna,settembre,omicidio,stati,polizia,donna",2023-11-10,16:36:00
https://www.tio.ch/svizzera/politica/1711616/roma-rispetti-il-trattato-di-dublino,it,«Roma rispetti il trattato di Dublino»,"roma rispetti,rispetti,roma,svizzera,dublino,governo,stati,italia,esecutivo,intervenire presso",2023-11-10,16:42:00
https://www.tio.ch/ticino/attualita/1711607/cinque-nuovi-defibrillatori-in-calanca,it,Cinque nuovi defibrillatori in Calanca,"nuovi defibrillatori,cinque nuovi defibrillatori,defibrillatori,cinque nuovi,calanca,cinque,ticino,collaborazione,fondazione,fondazione ticino",2023-11-10,16:47:00
https://www.tio.ch/ticino/attualita/1711619/stabile-di-via-lavizzari-cantiere-chiuso-a-causa-amianto,it,"Stabile di Via Lavizzari, cantiere chiuso a causa amianto","cantiere chiuso,via lavizzari,municipio,via,cantiere,amianto,lavizzari,inchiesta,bellinzona,deciso",2023-11-10,16:54:00
https://www.tio.ch/dal-mondo/cronaca/1711627/siria-forze-israele-attacco-aver-hezbollah-guerra-raid-allarga,it,"La guerra si allarga alla Siria, raid su Hezbollah","siria,israele,hezbollah,aver,forze,attacco,guerra,raid,allarga,preso",2023-11-10,17:11:00
https://www.tio.ch/svizzera/cronaca/1711633/allarme-bomba-al-tribunale-cantonale-fermato-un-44enne,it,Allarme bomba al tribunale cantonale: fermato un 44enne,"bomba,allarme bomba,tribunale cantonale,allarme,fermato,tribunale,zurigo,edificio,sicurezza,polizia",2023-11-10,17:28:00
https://www.tio.ch/svizzera/attualita/1711572/condannata-la-donna-ucraina-che-si-spacciava-per-dottoressa,it,Condannata la donna ucraina che si spacciava per dottoressa,"ufficio,sanità,dottoressa,donna,diploma,43enne,ucraina,federale,condannata,sanità pubblica",2023-11-10,17:30:00
https://www.tio.ch/svizzera/attualita/1711643/fust-ristrutturazione-nessun-azienda-portavoce,it,"Fust: «Ristrutturazione, ma senza licenziamenti»","fust,ristrutturazione,azienda,portavoce,nessun dipendente,nessun,dipendente,portavoce azienda,coop,annunciato",2023-11-10,17:47:00
https://www.tio.ch/sport/calcio/1711638/lione-marsiglia-olympique-bus-olimpique,it,"Il Lione deve giocare a Marsiglia, Grosso sgomento","lione,marsiglia,olympique,olympique lione,olympique marsiglia,bus,ligue1,invece nulla,deciso,stati",2023-11-10,18:07:00
https://www.tio.ch/ticino/attualita/1711647/solar-turbines-di-lavertezzo-a-rischio-30-posti-di-lavoro,it,"Solar Turbines di Lavertezzo, a rischio 30 posti di lavoro","turbines,solar turbines,lavertezzo,lavoro,tagli,posti,rischio,difficoltà finanziaria,repubblica,repubblica ceca",2023-11-10,18:23:00
https://www.tio.ch/svizzera/cronaca/1711440/due-lite-ittigen-caccia-mattina,it,"Violenta lite a Ittigen, morte due persone. È caccia all'uomo","berna,violenta lite,ittigen,lite,due,due persone,altra,ferita,coinvolta,rimasta",2023-11-10,19:37:00
https://www.tio.ch/sport/hockey/1711661/svizzera-svezia-hockey,it,Svezia troppo forte per la Svizzera,"svizzera,svezia,svezia svizzera,hockey femminile,svizzera hockey,rossocrociate,state,lena-marie,forsgren,hedqvist",2023-11-10,20:08:00
https://www.tio.ch/sport/calcio/1711652/league-challenge-bellinzona-wil,it,Bellinzona in piedi dopo l’inchino al Sion,"bellinzona,sion,league,punto,challenge league,challenge,wil,granata,risultato,sciaffusa",2023-11-10,20:25:00
https://www.tio.ch/sport/altri-sport/1711649/noe-ponti-ticinese-lugano,it,Il migliore di tutti è (ancora) Noè Ponti,"noè ponti,ponti,noé,ticinese,lugano,sportivo ticinese,miglior sportivo ticinese,22enne,nuotatore,eletto",2023-11-10,21:55:00
https://www.tio.ch/sport/calcio/1711651/serie-bologna-genoa-sassuolo-salernitana,it,"Colpo del Genoa, la Salernitana combatte","genoa,salernitana,serie,italia,verona,sassuolo,serie a,inzaghi,pippo,dragusin",2023-11-10,22:09:00
https://www.tio.ch/aziende-ticinesi-informano/1711480/la-scrittura-espressiva-una-terapia-efficace,it,La scrittura espressiva: una terapia efficace,parole,2023-11-11,05:01:00
https://www.tio.ch/sport/motori/1711603/leclerc-ferrari-rinnovo-ricco-difficile,it,Leclerc-Ferrari: rinnovo (ricco) difficile,"leclerc,ferrari,leclerc-ferrari,formula,questione,vuole,futuro,tempo,vuole capire,sperano",2023-11-11,07:00:00
https://www.tio.ch/agenda/biglietteria/1711172/al-lac-va-in-scena-una-sfida-tra-virtuosi,it,Al Lac va in scena una sfida tra virtuosi,"lugano,concerto,lac,luganomusica,martin helmchen,frank peter zimmermann",2023-11-11,07:00:00
https://www.tio.ch/svizzera/attualita/1711624/twint-qr,it,"«Pago con Twint», tutto quello che dovete sapere per evitare brutte sorprese","twint,online,evitare,svizzera,qualche,smartphone,fare,può,caso,qr code",2023-11-11,07:06:00
https://www.tio.ch/rubriche/mobilita/1710681/cinese-chery-little-ant-versione,it,"Little Ant, la piccola cinese da città","cinese,little,little ant,ant,chery,km,versione,city-car,base,versione base",2023-11-11,07:09:00
https://www.tio.ch/dal-mondo/attualita/1711695/islanda-eruzione-chilometri-cittadina-scosse,it,L'Islanda si prepara a una nuova possibile eruzione vulcanica,"possibile eruzione,possibile eruzione vulcanica,islanda,eruzione vulcanica,eruzione,scosse,chilometri,cittadina,forti scosse,zona",2023-11-11,07:28:00
https://www.tio.ch/dal-mondo/cronaca/1711685/israele,it,Macron chiede un cessate il fuoco mentre Israele avanza,"israele,gaza,macron,hamas,city,gaza city,state,direttore,ospedali gaza city,ospedali gaza",2023-11-11,07:36:00
https://www.tio.ch/dal-mondo/cronaca/1711697/hamas-striscia-gaza-oms-ogni-bambino-nessun-posto-minuti-ucciso,it,Un bambino ucciso ogni 10 minuti. «Nessuno è al sicuro in nessun posto»,"ucciso ogni,bambino,striscia,nessun,ogni,posto,nessun posto,minuti,ucciso,gaza",2023-11-11,07:36:00
https://www.tio.ch/sport/motori/1711696/martin-race-bagnaia-sprint-alex-marquez,it,"Sprint Race ad Alex Marquez, poi Martín e Bagnaia","sprint race,martin,race,alex,bagnaia,marquez,sprint,alex marquez,motomondiale,generale",2023-11-11,07:39:00
https://www.tio.ch/svizzera/cronaca/1711698/perde-le-finestre-lungo-la-strada,it,Perde le finestre lungo la strada,"strada,finestre,carico,chili,rothenbrunnen,tomils,coira,incidente,denunciato,circa chili",2023-11-11,07:49:00
https://www.tio.ch/svizzera/politica/1711699/federale-consiglio-udc-partiti-tre-centro-elezione-riuniscono,it,Tre partiti si riuniscono oggi per discutere dell'elezione al Consiglio federale,"centro,elezione,udc,partiti,verdi liberali,consiglio,tre,consiglio federale,riuniscono,tre partiti",2023-11-11,07:59:00
https://www.tio.ch/sport/altri-sport/1711701/discesa-zermatt-cervinia-sicurezza,it,Zermatt/Cervinia: annullata la prima discesa,"discesa,zermatt,cervinia,sicurezza,zermatt cervinia",2023-11-11,08:00:00
https://www.tio.ch/rubriche/fashionchannel/1711481/hoops-decolla-con-nuage,it,HOOPS decolla con “NUAGE”,"ottanio,eleganza,orologio,hoops",2023-11-11,08:00:00
https://www.tio.ch/svizzera/cronaca/1711710/invece-del-pacco-da-wish-riceve-a-casa-un-decreto-d-accusa,it,"Invece del pacco da Wish, riceve a casa un decreto d'accusa","wish,decreto,accusa,casa,basilea,svizzera,arma,arma vietata,campagna,vietata",2023-11-11,09:15:00
https://www.tio.ch/svizzera/politica/1711714/federale-dreifuss-ong-finanziamenti-sospensione-ruth,it,Ruth Dreifuss critica la sospensione dei finanziamenti a Ong palestinesi e israeliane,"federale,ruth,ong palestinesi,dreifuss,sospensione,ruth dreifuss,finanziamenti,ong,decisione,am",2023-11-11,09:19:00
https://www.tio.ch/sport/altri-sport/1711712/levi,it,Podio (già) quasi assegnato a Levi,"levi,dürr,shiffrin,centesimi,vlhova,stata,katharina,rast,camille rast,camille",2023-11-11,09:57:00
https://www.tio.ch/svizzera/cronaca/1711719/affoga-in-un-laghetto-soccorso-muore-poco-dopo,it,"Affoga in un laghetto. Soccorso, muore poco dopo","poco dopo,laghetto,berna,soccorso,canton,residente,canton berna,giovedì,avvenuto,deceduto",2023-11-11,10:01:00
https://www.tio.ch/ticino/attualita/1711724/nasce-lea-l-associazione-del-plrt-per-ambiente-e-energia,it,"Nasce LEA, l'associazione del Plrt per ambiente e energia","energia,plrt,territorio,ambiente,associazione,lea,prosperità,tutela,passo,prosperità economica",2023-11-11,10:14:00
https://www.tio.ch/svizzera/attualita/1711731/prezzi-risalita-impianti-modello-acquista,it,"Turismo invernale, prezzi flessibili per gli impianti di risalita","svizzera,prezzi flessibili,impianti risalita,risalita,impianti,prezzi,modello,acquista,utilizzo,aregger",2023-11-11,10:50:00
https://www.tio.ch/svizzera/politica/1711732/centro-abbiamo-i-numeri-pfister-mette-in-guardia-plr,it,"Centro: «abbiamo i numeri», Pfister mette in guardia Plr","centro,numeri,plr,consiglieri,guardia,pfister,consiglieri federali,seggi,camere federali,camere",2023-11-11,10:55:00
https://www.tio.ch/svizzera/attualita/1711734/grossen-pvl-mi-aspetto-una-sana-dose-di-autocritica-dopo-la-sconfitta-elettorale,it,Grossen (PVL): «mi aspetto una sana dose di autocritica dopo la sconfitta elettorale»,"sana dose,autocritica,grossen,pvl,sconfitta,dose,aspetto,presidente,sistema,cambiamento",2023-11-11,11:05:00
https://www.tio.ch/svizzera/attualita/1711690/dati-phishing-email-ricevuto-messaggio-rimborso-tasse,it,Rimborso delle tasse. La nuova frontiera delle truffe online,"cyber security centre,phishing,email,rimborso,ricevuto,tasse,messaggio,dati,messaggi,sonderegger",2023-11-11,11:16:00
https://www.tio.ch/sport/calcio/1711806/league,it,"Vincono YB e San Gallo, pari nel derby vodese","derby vodese,yb,vodese,san gallo,derby,gallo,losanna,winterthur,yverdon,classifica",2023-11-11,21:24:00
https://www.tio.ch/dal-mondo/attualita/1711797/hamas-ci-ha-portati-al-disastro,it,«Hamas ci ha portati al disastro»,"haniyeh,striscia,regime,gaza,hamas,esplode,abitanti,dissenso,basta,sud striscia",2023-11-11,22:00:00
https://www.tio.ch/aziende-ticinesi-informano/1708192/caminada-villaggio-musica-ice-christmas,it,Ecco il villaggio di Natale “Caminada Christmas On Ice”,"villaggio,caminada,natale,musica,lamone,gennaio,christmas,ice,caminada christmas,spettacoli",2023-11-12,06:30:00
https://www.tio.ch/sport/calcio/1711726/cannavaro-calcio-tanti-bisogna,it,«Il sistema negli ultimi anni non ha funzionato»,"bisogna,sistema,anni,funzionato,ultimi anni,calcio,tanti,tempo,campioni,soluzioni",2023-11-12,06:34:00
https://www.tio.ch/svizzera/attualita/1711669/noi-musulmani-sentiamo-dire-che-la-guerra-c-e-per-colpa-nostra,it,«Noi musulmani sentiamo dire che la guerra c'è per colpa nostra»,"guerra,svizzera,essere,può,punto,autodifesa,fa,spingersi,punto può,punto può spingersi",2023-11-12,07:04:00
https://www.tio.ch/dal-mondo/cronaca/1711820/documenti-trump-stati-uniti-rastrellamenti,it,Trump vuole deportare le persone senza documenti,"documenti,trump,stati uniti,stati,uniti,rastrellamenti,piano,ex presidente,presidente,campi",2023-11-12,07:20:00
https://www.tio.ch/sport/altri-sport/1711822/condizioni-proibitive-niente-gara,it,"Condizioni proibitive, niente gara","mondo,coppa,sci,programma,weekend,coppa mondo,discesa,cervinia,fis,sci alpino",2023-11-12,07:32:00
https://www.tio.ch/dal-mondo/attualita/1711809/israele-continua-a-negare-il-suo-coinvolgimento-nei-bombardamenti-sull-ospedale,it,Israele continua a negare il suo coinvolgimento nei bombardamenti sull'ospedale,"ospedali,israele continua,continua,israele,shifa,hamas,struttura,esercito,miliziani,ahmed",2023-11-12,07:33:00
https://www.tio.ch/svizzera/cronaca/1711823/tenta-il-sorpasso-e-travolge-il-motorino-perde-la-vita-un-15enne,it,Tenta il sorpasso e travolge il motorino. Perde la vita un 15enne,"vita,15enne,sorpasso,guida,motorino,auto,arrivo,san gallo,gallo,giovane",2023-11-12,07:33:00
https://www.tio.ch/svizzera/attualita/1711828/voti-turno-ginevra-cantoni-consiglio-quattro-stati,it,"Federali, secondo turno in quattro cantoni per il Consiglio degli Stati","ginevra,consiglio,quattro,stati,cantoni,vaud,voti,turno,quattro cantoni,primo",2023-11-12,07:47:00
https://www.tio.ch/sport/motori/1711827/motogp-martin-bagnaia-sepang,it,"Bagnaia a podio, Martin quarto","bagnaia,sepang,motogp,martin,bagnaia,martin,malesia,bastianini,jorge,gara",2023-11-12,07:52:00
https://www.tio.ch/rubriche/fashionchannel/1711456/tudor-lancia-un-nuovo-pelagos-fxd,it,TUDOR lancia un nuovo Pelagos FXD,"tudor,orologio,marina stati uniti",2023-11-12,08:00:00
https://www.tio.ch/svizzera/attualita/1711830/regolamentare-l-ia-albert-rosti-presentera-un-rapporto-al-governo,it,"Regolamentare l'IA, Albert Rösti presenterà un rapporto al governo","albert,rösti,albert rösti,governo,ia,presenterà,rapporto,federale,intelligenza,intelligenza artificiale",2023-11-12,08:01:00
https://www.tio.ch/sport/altri-sport/1711844/sci-levi-finlandia,it,Petra Vlhova graffia ancora,"levi,petra vlhova,petra,vlhova,leona,leona popovic,popovic,sara hector,dürr,sci alpino",2023-11-12,09:47:00
https://www.tio.ch/svizzera/attualita/1711858/traffico-ferroviario-bloccato-in-stazione-centrale-per-un-intervento-di-polizia,it,Traffico ferroviario bloccato in stazione centrale per un intervento di polizia,"stazione centrale,traffico ferroviario,polizia,traffico,intervento,stazione,berna,cancellazioni,treni,state",2023-11-12,09:51:00
https://www.tio.ch/dal-mondo/attualita/1711831/c-eravamo-tanto-amati,it,C'eravamo tanto amati,"russia,kiev,stream,guerra,conflitto,ucraina,presidente,nord,nord stream,fase",2023-11-12,09:53:00
https://www.tio.ch/svizzera/attualita/1711850/corsi-obbligatori-per-chi-guida-le-bici-elettriche,it,Corsi obbligatori per chi guida le bici elettriche,"e-bike,bici,guida,corsi,corsi obbligatori,incidenti,ustra,anni,particolare,anziani",2023-11-12,10:46:00
https://www.tio.ch/dal-mondo/attualita/1711879/francia-antisemitismo-presidente-borne-premier,it,Oggi la grande manifestazione contro l'antisemitismo,"antisemitismo,francia,premier,presidente,borne,elisabeth,elisabeth borne,piazza,premier elisabeth borne,premier elisabeth",2023-11-12,10:57:00
https://www.tio.ch/sport/calcio/1711876/ninni-corda-l-ex-chiasso-nella-tempesta,it,"Ninni Corda, l'ex Chiasso nella tempesta","chiasso,corda,ex chiasso,ninni corda,ninni,usura,accusa,avviso,garanzia,alessandria",2023-11-12,10:58:00
https://www.tio.ch/dal-mondo/attualita/1711880/destra-in-piazza-contro-amnistia-e-golpe-di-sanchez,it,Destra in piazza «contro amnistia e golpe di Sánchez»,"amnistia,golpe,destra,sanchez,partito,vox,partito popolare,estrema destra,cortei,aderito",2023-11-12,11:13:00
https://www.tio.ch/dal-mondo/attualita/1711882/formigoni-scontato-pena-lombardia-europee,it,Formigoni ha scontato la pena. «Sto bene e sono felice»,"italia,formigoni,scontato,pena,lombardia,europee,regione lombardia,corruzione,né entro,né entro fine",2023-11-12,11:40:00
https://www.tio.ch/rubriche/ospite/1711887/ticino-zucchetti-domenico-problemi-membro,it,Benedire il Ticino,"verdi,zucchetti,domenico zucchetti,domenico,ticino,problemi,comitato,membro,comitato verdi,altri",2023-11-12,12:09:00
https://www.tio.ch/dal-mondo/attualita/1711890/errore-negli-incarti-giudiziari-il-primo-ministro-dimesso-non-e-mai-stato-coinvolto,it,"Errore negli incarti giudiziari, il primo ministro (dimesso) non è mai stato coinvolto","ministro,errore,premier,primo ministro,stato,antonio costa,costa,primo,antonio,sviluppo",2023-11-12,12:27:00
https://www.tio.ch/svizzera/politica/1711892/elette-agli-stati-chassot-centro-e-gapany-plr,it,Elette agli Stati Chassot (Centro) e Gapany (PLR),"gapany,chassot,plr,centro,stati,friburgo,rey,voti,classificata,socialista alizée",2023-11-12,12:30:00
https://www.tio.ch/svizzera/attualita/1711897/stato-broulis-pascal-stati-plr-favorito-eletto-vigilia,it,"Pascal Broulis (PLR), favorito della vigilia, è stato eletto agli Stati","stato eletto,pascal broulis,favorito,vigilia,pascal,broulis,eletto,stati,stato,plr",2023-11-12,12:59:00
https://www.tio.ch/sport/altri-sport/1711885/sci-levi-vlhova,it,Mikaela Shiffrin vince a Levi,"sci alpino,levi,shiffrin,mikaela,mikaela shiffrin,vlhova,chiuso,petra,petra vlhova,mina",2023-11-12,13:02:00
https://www.tio.ch/dal-mondo/cronaca/1711900/mille-morti-in-appena-due-giorni-nel-darfur-occidentale,it,Mille morti in appena due giorni nel Darfur occidentale,"bruxelles,darfur occidentale,darfur,sudan,ue,attacchi,mille,due giorni,due,forze",2023-11-12,13:18:00
https://www.tio.ch/svizzera/attualita/1711853/comuni-sempre-in-cerca-di-moduli-abitativi-per-i-rifugiati-e-le-scuole-rimangono-senza,it,Comuni sempre in cerca di moduli abitativi per i rifugiati. E le scuole rimangono senza,"container,rifugiati,moduli,scuole,svizzera,stati,installati,doppio rispetto,stati installati,rispetto",2023-11-12,13:24:00
https://www.tio.ch/sport/hockey/1711843/svizzera-cup-patrick-fischer-karjala,it,Terza sconfitta consecutiva per la Svizzera,"sconfitta,terza sconfitta,svizzera,nazionale,cup,karjala cup,karjala,finlandia,patrick,svezia",2023-11-12,13:31:00
https://www.tio.ch/svizzera/attualita/1711913/maret-stati-rieder-marianne-beat-centristi-due-rieletti,it,"Stati, rieletti i due centristi uscenti Beat Rieder e Marianne Maret","uscenti beat rieder,stati,beat rieder,beat,centristi,maret,nantermod,due,rieletti,vallese",2023-11-12,14:05:00
https://www.tio.ch/svizzera/attualita/1711917/ginevra-eletti-agli-stati-mauro-poggia-mcg-e-carlo-sommaruga-ps,it,"Ginevra, eletti agli Stati Mauro Poggia (MCG) e Carlo Sommaruga (PS)","mauro,poggia,mauro poggia,stati,mazzone,ps,carlo,mcg,carlo sommaruga,ginevra",2023-11-12,14:21:00
https://www.tio.ch/dal-mondo/attualita/1711923/marcia-amsterdam-greta-migliaia-paesi,it,In marcia contro il cambiamento climatico insieme a Greta,"marcia,amsterdam,greta,migliaia,paesi,paesi bassi,attivista ambientale,decine,partito,attivista",2023-11-12,14:38:00
https://www.tio.ch/aziende-ticinesi-informano/1711473/la-prima-neve-tanto-lavoro-e-voglia-di-sciare,it,"La prima neve, tanto lavoro e voglia di sciare","sci,impianti sciistici,leventina",2023-11-12,14:50:00
https://www.tio.ch/dal-mondo/cronaca/1711925/due-milioni-in-piazza-contro-sanchez-e-l-amnistia,it,Due milioni in piazza contro Sánchez e l'amnistia,"spagna,sanchez,due,due milioni,amnistia,madrid,governo,manifestazioni,400mila,partito",2023-11-12,14:58:00
https://www.tio.ch/svizzera/attualita/1711933/iniziativa-stop-blackout-gia-raccolte-120-000-firme,it,Iniziativa stop blackout: già raccolte 120'000 firme,"svizzera,blackout,stop,stop blackout,firme,iniziativa,nuove centrali nucleari,nuove centrali,centrali nucleari,centrali",2023-11-12,15:14:00
https://www.tio.ch/ticino/attualita/1711934/fiera-martino-esaurito-curiosato-bancarelle,it,Tutto esaurito alla Fiera di San Martino,"martino,fiera,san martino,esaurito,curiosato,bancarelle,prodotti,mendrisio,cereghetti,gente",2023-11-12,15:35:00
https://www.tio.ch/ticino/attualita/1711945/il-tullio-e-lo-stranissimo-eolao-conquistano-perugia,it,Il Tullio e lo stranissimo eolao conquistano Perugia,"premio,severino cesari,italia,perugia,tullio,stranissimo,eolao,davide rigiani,premio letterario,romanzo",2023-11-12,16:15:00
